ID_Detail,ID_Struk,ID Menu,Tanggal,Jam,Nama_Menu,Metode,Status,Qty,Harga_Satuan,Subtotal
711cc239,a899c331,MN-03,18/07/2026,16.29.00,Badak Susu,CASH,Selesai,1,15000,15000
bd585c54,a899c331,MN-04-02,18/07/2026,16.29.00,Americano Panas,CASH,Selesai,1,12000,12000
9d52e963,42625453,MN-04-02,18/07/2026,16.46.00,Americano Panas,CASH,Selesai,1,12000,12000
f8203609,42625453,MN-02,18/07/2026,16.46.00,Badak,CASH,Selesai,1,10000,10000
547cb510,a4c4d247,MN-05-02,19/07/2026,10.47.00,Sanger Panas,CASH,Selesai,1,15000,15000
369f21cb,10417939,MN-05-02,19/07/2026,13.19.00,Sanger Panas,CASH,Selesai,1,15000,15000
a0c16111,39a56cce,MN-01,19/07/2026,13.42.00,Air Mineral,CASH,Selesai,1,5000,5000
7fa092ae,69067b7b,MN-05-01,19/07/2026,14.31.00,Sanger Dingin,CASH,Selesai,2,15000,30000
a370f1b2,69067b7b,MN-03,19/07/2026,14.31.00,Badak Susu,CASH,Selesai,1,15000,15000
cf61c8ad,69067b7b,MN-08-01,19/07/2026,14.31.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
f9450199,a299e364,MN-03,19/07/2026,15.37.00,Badak Susu,QRIS,Selesai,3,15000,45000
c5605a71,96022587,MN-02,19/07/2026,15.40.00,Badak,CASH,Selesai,1,10000,10000
23b18e00,46861143,MN-02,19/07/2026,00.00.00,Badak,QRIS,Selesai,1,10000,10000
4fca54a5,d920b6eb,MN-05-01,19/07/2026,18.23.00,Sanger Dingin,QRIS,Selesai,2,15000,30000
ba91ae13,d920b6eb,MN-08-01,19/07/2026,18.23.00,Teh Manis/Tawar Dingin,QRIS,Selesai,2,8000,16000
cb163879,3da75a92,MN-02,20/07/2026,10.09.00,Badak,CASH,Selesai,1,10000,10000
5577fe63,a0471134,MN-05-01,20/07/2026,10.32.00,Sanger Dingin,QRIS,Selesai,1,13000,13000
df0189c1,1fb577db,MN-01,20/07/2026,09.50.00,Air Mineral,CASH,Selesai,1,5000,5000
50b28f9a,b4835e76,MN-05-01,20/07/2026,12.27.00,Sanger Dingin,CASH,Selesai,1,0,0
b62b8506,9e4a4a03,MN-02,20/07/2026,13.47.00,Badak,CASH,Selesai,1,10000,10000
7feea691,227bb498,MN-05-02,20/07/2026,14.55.00,Sanger Panas,CASH,Selesai,2,15000,30000
e77a4802,c7f6e3fb,MN-05-02,20/07/2026,18.21.00,Sanger Panas,CASH,Selesai,1,15000,15000
21f351ad,05d5da1d,MN-02,21/07/2026,10.36.00,Badak,CASH,Selesai,1,10000,10000
d363be34,f6d77171,MN-05-02,21/07/2026,11.22.00,Sanger Panas,CASH,Selesai,1,15000,15000
287f8b6b,79673d93,MN-05-01,21/07/2026,11.34.00,Sanger Dingin,CASH,Selesai,1,15000,15000
c5fe9b03,8da1ff02,MN-05-02,21/07/2026,11.35.00,Sanger Panas,CASH,Selesai,1,15000,15000
bc6ffd75,795008af,MN-01,21/07/2026,12.58.00,Air Mineral,QRIS,Selesai,1,5000,5000
348cc2b3,d9a860d9,MN-05-01,21/07/2026,00.00.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
f1f5df11,795008af,MN-05-01,21/07/2026,12.58.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
97897c4e,d3df40a4,MN-05-01,21/07/2026,13.51.00,Sanger Dingin,CASH,Selesai,2,15000,30000
9202593a,8c846899,MN-05-01,21/07/2026,15.18.00,Sanger Dingin,CASH,Selesai,1,0,0
57770420,24eaabfb,MN-01,21/07/2026,15.54.00,Air Mineral,CASH,Selesai,1,5000,5000
e80ba131,e947ed5d,MN-02,21/07/2026,16.32.00,Badak,QRIS,Selesai,1,10000,10000
8414c6f2,e947ed5d,MN-08-01,21/07/2026,16.32.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
77ed4a14,c85ce92e,MN-04-02,22/07/2026,10.08.00,Americano Panas,CASH,Selesai,1,10000,10000
1666f06d,5e3a2084,MN-05-02,22/07/2026,13.33.00,Sanger Panas,,,2,15000,30000
33887683,1795fe42,MN-08-01,22/07/2026,17.01.00,Teh Manis/Tawar Dingin,CASH,Selesai,4,8000,32000
34ce0ed5,e1ba0126,MN-02,23/07/2026,11.16.00,Badak,QRIS,Selesai,1,10000,10000
1559eff1,e1ba0126,MN-04-02,23/07/2026,11.16.00,Americano Panas,QRIS,Selesai,1,12000,12000
fc196f36,5bd37a47,MN-05-02,23/07/2026,11.30.00,Sanger Panas,CASH,Selesai,1,15000,15000
79a166d2,7d9476e4,MN-08-01,23/07/2026,12.20.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
8a0d8683,420fd0b4,MN-04-01,23/07/2026,14.24.00,Americano Dingin,QRIS,Selesai,1,12000,12000
307c27d8,da2ae434,MN-05-01,23/07/2026,14.25.00,Sanger Dingin,CASH,Selesai,1,15000,15000
e28fd4d4,e2184e9a,MN-01,23/07/2026,15.47.00,Air Mineral,CASH,Selesai,1,5000,5000
ccaf2eec,178a8211,MN-04-02,23/07/2026,16.41.00,Americano Panas,CASH,Selesai,1,12000,12000
794280c7,3970168b,MN-04-01,23/07/2026,17.28.00,Americano Dingin,CASH,Selesai,1,12000,12000
18fe8e12,3970168b,MKN-09,23/07/2026,17.28.00,Indomie Goreng,CASH,Selesai,1,15000,15000
